# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1812067	1813472	+			EAN32272.2	SVSP family protein			TpMuguga_04g00918	1406		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1812067	1813422	+	EAN32272.2			SVSP family protein			TpMuguga_04g00918	1356	451	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1813699	1815449	+							TpMuguga_04g00927	1751		old_locus_tag=TP04_0927
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1813699	1815449	+			EAN32273.1	SVSP family protein			TpMuguga_04g00927	1751		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1813699	1815312	+	EAN32273.1			SVSP family protein			TpMuguga_04g00927	1614	537	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1815647	1817291	+							TpMuguga_04g00919	1645		old_locus_tag=TP04_0919
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1815647	1817291	+			EAN32274.2	SVSP family protein			TpMuguga_04g00919	1645		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1815731	1817224	+	EAN32274.2			SVSP family protein			TpMuguga_04g00919	1494	497	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1817939	1819622	+							TpMuguga_04g00920	1684		old_locus_tag=TP04_0920
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1817939	1819622	+			EAN32275.1	SVSP family protein			TpMuguga_04g00920	1684		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1817939	1819582	+	EAN32275.1			SVSP family protein			TpMuguga_04g00920	1644	547	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1819804	1820675	+							TpMuguga_04g00928	872		old_locus_tag=TP04_0928
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1819804	1820675	+			EAN32276.1	SVSP family protein			TpMuguga_04g00928	872		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1819804	1820667	+	EAN32276.1			SVSP family protein			TpMuguga_04g00928	864	287	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1820902	1821765	+							TpMuguga_04g00921	864		old_locus_tag=TP04_0921
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1820902	1821765	+			EAN32277.2	SVSP family protein			TpMuguga_04g00921	864		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1821229	1821765	+	EAN32277.2			SVSP family protein			TpMuguga_04g00921	537	178	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1822056	1822638	+							TpMuguga_04g00922	583		old_locus_tag=TP04_0922
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1822056	1822638	+			EAN32278.1	hypothetical protein			TpMuguga_04g00922	165		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1822056	1822638	+	EAN32278.1			hypothetical protein			TpMuguga_04g00922	165	54	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1823082	1833620	+							TpMuguga_04g00929	10539		old_locus_tag=TP04_0929
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1823082	1833620	+			EAN32279.1	hypothetical protein			TpMuguga_04g00929	10539		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1823082	1832984	+	EAN32279.1			hypothetical protein			TpMuguga_04g00929	9903	3300	
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	4697	4769	+							TpMuguga_05g00048	73		old_locus_tag=TP05_0048
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	4697	4769	+				tRNA-Thr			TpMuguga_05g00048	73		
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	4789	5406	+							TpMuguga_05g00001	618		old_locus_tag=TP05_0001
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	4789	5406	+			EAN30387.2	S4 domain protein			TpMuguga_05g00001	618		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	5311	5406	+	EAN30387.2			S4 domain protein			TpMuguga_05g00001	96	31	
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	5491	5559	+							TpMuguga_05g00049	69		old_locus_tag=TP05_0049
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	5491	5559	+				tRNA-Gly			TpMuguga_05g00049	69		
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	5623	5693	+							TpMuguga_05g00050	71		old_locus_tag=TP05_0050
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	5623	5693	+				tRNA-His			TpMuguga_05g00050	71		
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	5750	5821	+							TpMuguga_05g00051	72		old_locus_tag=TP05_0051
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	5750	5821	+				tRNA-Met			TpMuguga_05g00051	72		
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6171	6242	+							TpMuguga_05g00053	72		old_locus_tag=TP05_0053
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6171	6242	+				tRNA-Asp			TpMuguga_05g00053	72		
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6248	6320	+							TpMuguga_05g00054	73		old_locus_tag=TP05_0054
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6248	6320	+				tRNA-Glu			TpMuguga_05g00054	73		
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6332	6413	+							TpMuguga_05g00055	82		old_locus_tag=TP05_0055
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6332	6413	+				tRNA-Tyr			TpMuguga_05g00055	82		
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6427	6498	+							TpMuguga_05g00056	72		old_locus_tag=TP05_0056
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6427	6498	+				tRNA-Pro			TpMuguga_05g00056	72		
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6534	6608	+							TpMuguga_05g00057	75		old_locus_tag=TP05_0057
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6534	6608	+				tRNA-Ser			TpMuguga_05g00057	75		
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6625	7158	+							TpMuguga_05g00002	534		old_locus_tag=TP05_0002
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6625	7158	+			EAN30388.1	hypothetical protein			TpMuguga_05g00002	534		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	6625	7158	+	EAN30388.1			hypothetical protein			TpMuguga_05g00002	534	177	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	7169	7909	+					rpl2		TpMuguga_05g00003	741		old_locus_tag=TP05_0003; TP05_0004
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	7169	7909	+			EAN30389.1	Ribosomal Proteins L2 domain protein	rpl2		TpMuguga_05g00003	741		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	7169	7909	+	EAN30389.1			Ribosomal Proteins L2 domain protein	rpl2		TpMuguga_05g00003	741	246	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	7893	8129	+							TpMuguga_05g00004	237		old_locus_tag=TP05_0003; TP05_0004; TP05_0005
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	7893	8129	+			EAN30390.1	Ribosomal protein S19 family protein			TpMuguga_05g00004	237		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	7893	8129	+	EAN30390.1			Ribosomal protein S19 family protein			TpMuguga_05g00004	237	78	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	8122	8820	+							TpMuguga_05g00005	699		old_locus_tag=TP05_0004; TP05_0005
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	8122	8820	+			EAN30391.1	Ribosomal protein S3 domain protein			TpMuguga_05g00005	699		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	8122	8820	+	EAN30391.1			Ribosomal protein S3 domain protein			TpMuguga_05g00005	699	232	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	8837	9262	+					rplP		TpMuguga_05g00006	426		old_locus_tag=TP05_0006; TP05_0007
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	8837	9262	+			EAN30392.1	Ribosomal protein L16p/L10e family protein	rplP		TpMuguga_05g00006	426		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	8837	9262	+	EAN30392.1			Ribosomal protein L16p/L10e family protein	rplP		TpMuguga_05g00006	426	141	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	9252	9455	+							TpMuguga_05g00007	204		old_locus_tag=TP05_0006; TP05_0007; TP05_0008
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	9252	9455	+			EAN30393.1	hypothetical protein			TpMuguga_05g00007	204		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	9252	9455	+	EAN30393.1			hypothetical protein			TpMuguga_05g00007	204	67	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	9448	9810	+							TpMuguga_05g00008	363		old_locus_tag=TP05_0007; TP05_0008
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	9448	9810	+			EAN30394.1	Ribosomal protein L14p/L23e family protein			TpMuguga_05g00008	363		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	9448	9810	+	EAN30394.1			Ribosomal protein L14p/L23e family protein			TpMuguga_05g00008	363	120	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	9819	10442	+							TpMuguga_05g00009	624		old_locus_tag=TP05_0009
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	9819	10442	+			EAN30395.1	putative integral membrane protein			TpMuguga_05g00009	624		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	9819	10442	+	EAN30395.1			putative integral membrane protein			TpMuguga_05g00009	624	207	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	10556	11020	+							TpMuguga_05g00010	465		old_locus_tag=TP05_0010; TP05_0011
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	10556	11020	+			EAN30396.1	hypothetical protein			TpMuguga_05g00010	465		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	10556	11020	+	EAN30396.1			hypothetical protein			TpMuguga_05g00010	465	154	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	11020	11355	+							TpMuguga_05g00011	336		old_locus_tag=TP05_0010; TP05_0011; TP05_0012
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	11020	11355	+			EAN30397.1	Ribosomal protein S8 family protein			TpMuguga_05g00011	336		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	11020	11355	+	EAN30397.1			Ribosomal protein S8 family protein			TpMuguga_05g00011	336	111	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	11303	11881	+							TpMuguga_05g00012	579		old_locus_tag=TP05_0011; TP05_0012; TP05_0013
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	11303	11881	+			EAN30398.1	hypothetical protein			TpMuguga_05g00012	579		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	11303	11881	+	EAN30398.1			hypothetical protein			TpMuguga_05g00012	579	192	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	11881	12504	+							TpMuguga_05g00013	624		old_locus_tag=TP05_0012; TP05_0013
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	11881	12504	+			EAN30399.1	hypothetical protein			TpMuguga_05g00013	624		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	11881	12504	+	EAN30399.1			hypothetical protein			TpMuguga_05g00013	624	207	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	12525	12830	+							TpMuguga_05g00014	306		old_locus_tag=TP05_0014; TP05_0015
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	12525	12830	+			EAN30400.1	hypothetical protein			TpMuguga_05g00014	306		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	12525	12830	+	EAN30400.1			hypothetical protein			TpMuguga_05g00014	306	101	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	12796	12912	+					rpl36		TpMuguga_05g00015	117		old_locus_tag=TP05_0014; TP05_0015; TP05_0016
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	12796	12912	+			EAN30401.1	Ribosomal protein L36 family protein	rpl36		TpMuguga_05g00015	117		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	12796	12912	+	EAN30401.1			Ribosomal protein L36 family protein	rpl36		TpMuguga_05g00015	117	38	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	12909	13331	+							TpMuguga_05g00016	423		old_locus_tag=TP05_0015; TP05_0016
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	12909	13331	+			EAN30402.1	putative integral membrane protein			TpMuguga_05g00016	423		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	12909	13331	+	EAN30402.1			putative integral membrane protein			TpMuguga_05g00016	423	140	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	13343	13717	+					rps12		TpMuguga_05g00017	375		old_locus_tag=TP05_0017; TP05_0018
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	13343	13717	+			EAN30403.1	Ribosomal protein S12/S23 family protein	rps12		TpMuguga_05g00017	375		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	13343	13717	+	EAN30403.1			Ribosomal protein S12/S23 family protein	rps12		TpMuguga_05g00017	375	124	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	13683	14354	+							TpMuguga_05g00018	672		old_locus_tag=TP05_0017; TP05_0018
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	13683	14354	+			EAN30404.1	hypothetical protein			TpMuguga_05g00018	672		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	13683	14354	+	EAN30404.1			hypothetical protein			TpMuguga_05g00018	672	223	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	14356	15591	+					tufA		TpMuguga_05g00019	1236		old_locus_tag=TP05_0019
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	14356	15591	+			EAN30405.1	translation elongation factor Tu	tufA		TpMuguga_05g00019	1236		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	14356	15591	+	EAN30405.1			translation elongation factor Tu	tufA		TpMuguga_05g00019	1236	411	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	15703	16104	+							TpMuguga_05g00020	402		old_locus_tag=TP05_0020
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	15703	16104	+			EAN30406.1	putative integral membrane protein			TpMuguga_05g00020	402		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	15703	16104	+	EAN30406.1			putative integral membrane protein			TpMuguga_05g00020	402	133	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	16135	16776	+							TpMuguga_05g00021	642		old_locus_tag=TP05_0021
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	16135	16776	+			EAN30407.1	putative integral membrane protein			TpMuguga_05g00021	642		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	16135	16776	+	EAN30407.1			putative integral membrane protein			TpMuguga_05g00021	642	213	
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	16777	16847	+							TpMuguga_05g00058	71		old_locus_tag=TP05_0058
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	16777	16847	+				tRNA-Gln			TpMuguga_05g00058	71		
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	16863	16935	+							TpMuguga_05g00059	73		old_locus_tag=TP05_0059
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	16863	16935	+				tRNA-Trp			TpMuguga_05g00059	73		
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	17047	17117	+							TpMuguga_05g00060	71		old_locus_tag=TP05_0060
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	17047	17117	+				tRNA-Cys			TpMuguga_05g00060	71		
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	17284	17357	+							TpMuguga_05g00061	74		old_locus_tag=TP05_0061
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	17284	17357	+				tRNA-Lys			TpMuguga_05g00061	74		
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	17463	18047	+							TpMuguga_05g00022	585		old_locus_tag=TP05_0022
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	17463	18047	+			EAN30408.1	putative integral membrane protein			TpMuguga_05g00022	585		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	17463	18047	+	EAN30408.1			putative integral membrane protein			TpMuguga_05g00022	585	194	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	18205	19713	+					HSP78		TpMuguga_05g00023	1509		old_locus_tag=TP05_0023; TP05_0024
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	18205	19713	+			EAN30409.1	AAA domain (Cdc48 subfamily) family protein	HSP78		TpMuguga_05g00023	1509		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	18205	19713	+	EAN30409.1			AAA domain (Cdc48 subfamily) family protein	HSP78		TpMuguga_05g00023	1509	502	
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	19698	21287	+					clpB		TpMuguga_05g00024	1590		old_locus_tag=TP05_0023; TP05_0024
mRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	19698	21287	+			EAN30410.1	AAA domain (Cdc48 subfamily) family protein	clpB		TpMuguga_05g00024	1590		
CDS	with_protein	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	19698	21287	+	EAN30410.1			AAA domain (Cdc48 subfamily) family protein	clpB		TpMuguga_05g00024	1590	529	
gene	tRNA	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	21306	21378	+							TpMuguga_05g00062	73		old_locus_tag=TP05_0062
tRNA		GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	21306	21378	+				tRNA-Ser			TpMuguga_05g00062	73		
gene	protein_coding	GCA_000165365.1	non-nuclear	apicoplast	Pltd	AAGK01000009.1	21405	21629	+							TpMuguga_05g00025	225		old_locus_tag=TP05_0025; TP05_0026
